번호,사업명,권역,연도,월,주차,수거일,지역1,지역2,환경,방법,종,개체수,채집기간,Index,실험개체수,Pool No.,양성 Pools,비고,확정,확정일자,입력일자,입력자(아이디),조사년도,조사월,조사주
462,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Ochlerotatus koreicus,16,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
463,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,20,7,2,20,2,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
464,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
465,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,2,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
466,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 김화읍 학사리,기타,LED1,Armigeres subalbatus,8,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
467,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 김화읍 학사리,기타,LED1,Ochlerotatus koreicus,16,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
468,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 김화읍 학사리,기타,LED1,Aedes albopictus,10,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
469,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Culex tritaeniorhynchus,106,7,15,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
470,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,19,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
471,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,16,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
472,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Culex bitaeniorhynchus,5,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
473,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Armigeres subalbatus,9,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
474,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Aedes vexans,9,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
475,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Ochlerotatus koreicus,5,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
476,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,16,7,2,16,2,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
477,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 신북읍 지내리,기타,LED1,Culex bitaeniorhynchus,3,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
478,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 신북읍 지내리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
479,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 신북읍 지내리,기타,LED1,Ochlerotatus koreicus,2,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
480,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,2,7,0,2,1,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
481,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
482,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Culex pipiens,46,7,6,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
483,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Culex bitaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
484,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,19,7,2,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
485,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Aedes vexans,5,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
486,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
487,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Aedes albopictus,11,7,1,0,0,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
488,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,37,2025-09-13,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,16,7,2,16,2,0,,N,,2025-09-18,최연희(chldusgmlek),2026년,05월,1주
489,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,고성군 현내면 명파리,기타,LED1,Culex bitaeniorhynchus,4,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
490,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,고성군 현내면 명파리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
491,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,5,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
492,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus koreicus,10,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
493,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,고성군 현내면 명파리,기타,LED1,Anopheles spp.,2,7,0,2,1,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
494,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
495,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,인제군 인제읍 덕산리,기타,LED1,Culex bitaeniorhynchus,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
496,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,22,7,3,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
497,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,8,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
498,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,인제군 인제읍 덕산리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
499,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,7,7,1,7,1,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
500,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Culex tritaeniorhynchus,6,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
501,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,5,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
502,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,7,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
503,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Culex bitaeniorhynchus,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
504,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Armigeres subalbatus,6,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
505,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,19,7,2,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
506,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
507,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,132,7,18,132,14,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
508,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
509,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,5,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
510,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Culex bitaeniorhynchus,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
511,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,6,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
512,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,11,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
513,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Ochlerotatus koreicus,21,7,3,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
514,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,19,7,2,19,2,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
515,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Culex tritaeniorhynchus,7,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
516,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
517,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,7,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
518,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Culex bitaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
519,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Armigeres subalbatus,10,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
520,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Ochlerotatus koreicus,46,7,6,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
521,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Aedes albopictus,29,7,4,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
522,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 김화읍 학사리,기타,LED1,Anopheles spp.,3,7,0,3,1,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
523,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Culex tritaeniorhynchus,64,7,9,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
524,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
525,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,12,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
526,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Culex bitaeniorhynchus,7,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
527,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Armigeres subalbatus,12,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
528,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Aedes vexans,9,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
529,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Ochlerotatus koreicus,3,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
530,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
531,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,28,7,4,28,3,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
532,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 신북읍 지내리,기타,LED1,Culex bitaeniorhynchus,12,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
533,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 신북읍 지내리,기타,LED1,Armigeres subalbatus,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
534,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 신북읍 지내리,기타,LED1,Aedes vexans,2,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
535,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 신북읍 지내리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
536,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,3,7,0,9,1,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
537,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 중앙동,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
538,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 중앙동,기타,LED1,Culex pipiens,46,7,6,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
539,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 중앙동,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
540,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,10,7,1,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
541,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,4,7,0,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
542,말라리아매개모기조사감시,강원도보건환경연구원,2025,9,36,2025-09-06,강원,춘천시 중앙동,기타,LED1,Aedes albopictus,18,7,2,0,0,0,,N,,2025-09-14,최연희(chldusgmlek),2026년,05월,1주
